user_id,avg_email_size,total_attachments,avg_recipients,total_file_actions,total_to_rem,total_from_rem,total_uses_rem,avg_file_size,total_device_actions,connected_count,total_logons,o,c,e,a,n,email,role,projects,business_unit,supervisor,start_date,end_date,employment_duration_days,is_active,functional_unit_id,functional_unit_name,department_id,department_name,team_id,team_name,anomaly,rule_alert_count,risk_score,anomaly_label
JLR3930,552.8247863247864,41,2.5213675213675213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,21.0,19.0,48.0,38.0,33.0,judith.lynn.ryan@dtaa.com,ProductionLineWorker,,1.0,Keegan Noah Riggs,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,14.0,AssemblyDept,normal,440.0,440.0,
JLW2924,528.221098265896,158,2.586705202312139,7.0,0.0,0.0,0.0,574.1428571428571,0.0,0.0,712.0,39.0,15.0,12.0,17.0,33.0,jana.leilani.wells@dtaa.com,Technician,,1.0,Nolan Jerome Wagner,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,3.0,FieldService,4.0,RegionalFieldService,normal,1155.0,1155.0,
JLW3598,504.206265060241,613,2.59421686746988,115.0,0.0,0.0,0.0,520.3652173913043,0.0,0.0,712.0,42.0,36.0,22.0,19.0,26.0,john.lucius.warren@dtaa.com,ElectricalEngineer,,1.0,Todd Salvador Fisher,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,25.0,SystemsEngineering,normal,2857.0,2857.0,
JMB1651,602.3818595393801,720,2.546772817742394,102.0,0.0,0.0,0.0,586.8235294117648,0.0,0.0,712.0,47.0,44.0,23.0,30.0,29.0,john.micah.bullock@dtaa.com,Salesman,,1.0,Cheryl Brianna Aguirre,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,2.0,Sales,2.0,RegionalSales,normal,9338.0,9338.0,
JMB2246,592.4821428571429,125,3.392857142857143,1191.0,391.0,688.0,1079.0,625.1150293870697,1370.0,691.0,956.0,40.0,19.0,21.0,38.0,30.0,jacqueline.mackensie.berry@dtaa.com,ProductionLineWorker,,1.0,Drew Owen Coleman,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,6.0,AssemblyDept,normal,15800.0,15800.0,
JMC2806,536.3957446808511,40,2.6382978723404253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,41.0,17.0,19.0,37.0,34.0,jessica.meghan.cotton@dtaa.com,ProductionLineWorker,,1.0,Kuame Alvin Henry,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,8.0,AssemblyDept,normal,838.0,838.0,
JMC2911,542.0575539568346,171,2.5741007194244605,18.0,0.0,0.0,0.0,661.0555555555555,0.0,0.0,712.0,17.0,32.0,43.0,30.0,21.0,josephine.mariko.conrad@dtaa.com,Technician,,1.0,Nolan Jerome Wagner,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,3.0,FieldService,4.0,RegionalFieldService,normal,1228.0,1228.0,
JME0387,553.1768867924528,404,2.921698113207547,677.0,252.0,254.0,506.0,529.7607090103397,740.0,374.0,987.0,40.0,18.0,38.0,15.0,36.0,jessamine.madeson.eaton@dtaa.com,FieldServiceEngineer,,1.0,Shaine Dorothy Woodard,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,3.0,FieldService,1.0,RegionalFieldService,normal,13212.0,13212.0,
JMF3362,547.1411662817552,492,2.495381062355658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,24.0,32.0,38.0,20.0,38.0,joan.martina.fulton@dtaa.com,Salesman,,1.0,Otto Alexander Wilkins,2009-12-01,2011-04-01,722.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,5.0,RegionalSales,normal,4216.0,4216.0,
JMG3365,541.511507479862,953,2.512370540851553,847.0,0.0,0.0,0.0,315.4403778040142,0.0,0.0,1200.0,45.0,25.0,47.0,19.0,32.0,joshua.malik.grant@dtaa.com,Salesman,,1.0,Otto Alexander Wilkins,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,5.0,RegionalSales,normal,5512.0,5512.0,
JMG3704,518.4297872340426,82,2.476595744680851,12.0,0.0,0.0,0.0,698.75,0.0,0.0,712.0,37.0,32.0,11.0,38.0,31.0,jane.maia.golden@dtaa.com,ProductionLineWorker,,1.0,Melissa Laura Cardenas,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,12.0,AssemblyDept,normal,305.0,305.0,
JMH0617,552.8717215069147,424,2.6280400572246068,48.0,0.0,0.0,0.0,362.3333333333333,0.0,0.0,806.0,49.0,42.0,10.0,49.0,25.0,justina.melyssa.hudson@dtaa.com,ComputerProgrammer,Project 84,1.0,Hedy Ivana Pennington,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,3.0,SoftwareManagement,2.0,DesktopSoftware,normal,3222.0,3222.0,
JMH1847,528.1323179438363,776,2.893860066634936,615.0,0.0,0.0,0.0,659.9609756097561,0.0,0.0,1109.0,43.0,41.0,44.0,16.0,31.0,john.malachi.huff@dtaa.com,ElectricalEngineer,,1.0,Cole Nicolas Knight,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,13.0,ElectricalEngineering,normal,3579.0,3579.0,
JMH2517,585.2099712368168,626,2.6500479386385427,83.0,0.0,0.0,0.0,435.0963855421687,0.0,0.0,985.0,43.0,14.0,15.0,19.0,25.0,jeanette.maile.hendrix@dtaa.com,ElectricalEngineer,,1.0,Carter Charles Wells,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,20.0,SystemsEngineering,normal,4336.0,4336.0,
JMM0848,577.1422413793103,63,2.8232758620689653,16.0,0.0,0.0,0.0,357.6875,0.0,0.0,1066.0,36.0,40.0,19.0,28.0,32.0,james.mufutau.munoz@dtaa.com,StockroomClerk,,1.0,Hammett Zeus Hodge,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,1.0,Stockroom,normal,1317.0,1317.0,
JMR3367,547.6718429534134,516,2.5194843246410783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,30.0,36.0,23.0,11.0,35.0,james.murphy.robertson@dtaa.com,Salesman,,1.0,Otto Alexander Wilkins,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,5.0,RegionalSales,normal,4463.0,4463.0,
JMS0149,557.014140793114,559,2.6175837688287733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,13.0,34.0,42.0,22.0,37.0,jeanette.macey.simpson@dtaa.com,Manager,Project 61,1.0,Kaden Ezekiel Osborne,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,3.0,SoftwareManagement,3.0,EmbeddedSoftware,normal,5674.0,5674.0,
JMV0602,559.6153846153846,235,3.2364672364672367,591.0,181.0,163.0,344.0,546.9001692047377,731.0,367.0,993.0,23.0,44.0,18.0,12.0,27.0,joy.macey.vaughan@dtaa.com,SoftwareQualityEngineer,Project 51,1.0,Ann Tamekah Daniels,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,3.0,SoftwareManagement,1.0,SQA,normal,11948.0,11948.0,
JNC2650,538.8732125834127,453,2.4270734032411823,35.0,0.0,0.0,0.0,300.74285714285713,0.0,0.0,712.0,24.0,46.0,50.0,17.0,30.0,jonathan.nolan.christian@dtaa.com,MechanicalEngineer,,1.0,Dillon Josiah Roy,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,21.0,TestAndEvalualtion,normal,2942.0,2942.0,
JNG1998,518.5596590909091,353,2.5890151515151514,15.0,0.0,0.0,0.0,680.1333333333333,0.0,0.0,712.0,37.0,16.0,38.0,19.0,26.0,judith.naida.gallegos@dtaa.com,ComputerScientist,,1.0,Reese Hoyt Beck,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,15.0,SystemsEngineering,normal,3697.0,3697.0,
JNM0905,570.0739130434782,74,2.608695652173913,9.0,0.0,0.0,0.0,506.55555555555554,0.0,0.0,712.0,37.0,33.0,24.0,42.0,35.0,john.nathan.morin@dtaa.com,ProductionLineWorker,,1.0,Mona Jolene Frye,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,2.0,AssemblyDept,normal,387.0,387.0,
JNP1240,546.3624365482234,354,2.93502538071066,112.0,27.0,50.0,77.0,579.3482142857143,234.0,118.0,396.0,33.0,46.0,39.0,36.0,32.0,jermaine.nathan.patton@dtaa.com,ElectricalEngineer,,1.0,Scarlet Genevieve Contreras,2009-12-01,2010-06-01,359.0,False,3.0,ResearchAndEngineering_Government_Domestic,3.0,SoftwareManagement,6.0,EmbeddedSoftware,normal,4076.0,4076.0,
JNR1694,525.1475177304965,204,2.6,53.0,0.0,0.0,0.0,615.8867924528302,0.0,0.0,712.0,38.0,18.0,43.0,42.0,35.0,jada.nadine.rojas@dtaa.com,Technician,,1.0,Haley Madeline Thomas,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,3.0,FieldService,2.0,RegionalFieldService,normal,1761.0,1761.0,
JNR2260,543.3882084876103,735,2.504414696667616,317.0,0.0,0.0,0.0,605.3406940063091,0.0,0.0,712.0,42.0,38.0,20.0,44.0,30.0,jonathan.neil.rosales@dtaa.com,Salesman,,1.0,Gillian Nelle Holland,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,3.0,RegionalSales,normal,6598.0,6598.0,
JNS3342,541.9529914529915,148,2.893162393162393,12.0,0.0,0.0,0.0,490.9166666666667,0.0,0.0,1175.0,34.0,41.0,20.0,17.0,36.0,jacob.nicholas.stone@dtaa.com,ProductionLineWorker,,1.0,Ira Austin Avery,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,10.0,AssemblyDept,normal,1039.0,1039.0,
JNW2037,539.5067895247332,652,2.8622696411251214,518.0,0.0,0.0,0.0,438.2007722007722,0.0,0.0,896.0,40.0,36.0,42.0,10.0,36.0,jordan.nicolas.washington@dtaa.com,Scientist,,1.0,Lamar Benjamin Johnston,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,2.0,Research,3.0,Lab,normal,3500.0,3500.0,
JOA0305,558.4310344827586,121,2.8706896551724137,2611.0,851.0,1520.0,2371.0,597.0762160091919,1436.0,724.0,1040.0,18.0,20.0,21.0,17.0,23.0,joseph.owen.atkins@dtaa.com,ProductionLineWorker,,1.0,August Kasimir Solis,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,2.0,AssemblyDept,normal,16025.0,16025.0,
JOB1328,546.7355723746452,442,2.596972563859981,26.0,0.0,0.0,0.0,664.4615384615385,0.0,0.0,712.0,23.0,43.0,37.0,39.0,32.0,jolie.octavia.bowman@dtaa.com,TestEngineer,Project 72,1.0,Hakeem Levi Mcgee,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,11.0,TestAndEvalualtion,normal,3175.0,3175.0,
JOC3621,537.4006622516556,83,2.5827814569536423,5.0,0.0,0.0,0.0,911.0,0.0,0.0,1312.0,34.0,42.0,12.0,18.0,31.0,jameson.omar.carson@dtaa.com,StockroomClerk,,1.0,Rafael Jeremy Sellers,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,11.0,Stockroom,normal,1085.0,1085.0,
JON0788,533.2757417102966,331,2.531704479348458,20.0,0.0,0.0,0.0,538.4,0.0,0.0,528.0,18.0,39.0,19.0,18.0,26.0,judah.odysseus.nguyen@dtaa.com,MechanicalEngineer,,1.0,Vaughan Dustin Bender,2009-12-01,2010-10-01,363.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,2.0,MechanicalEngineering,normal,3343.0,3343.0,
JOR2627,554.3325358851674,390,2.59377990430622,18.0,0.0,0.0,0.0,786.6666666666666,0.0,0.0,712.0,13.0,44.0,12.0,21.0,25.0,joseph.oren.rowe@dtaa.com,ComputerScientist,Project 64,1.0,Bernard Bevis Foley,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,20.0,SystemsEngineering,normal,3369.0,3369.0,
JOW0688,534.2639495390587,626,2.599708879184862,116.0,0.0,0.0,0.0,405.3189655172414,0.0,0.0,712.0,23.0,47.0,29.0,43.0,27.0,jolie.orla.wilkinson@dtaa.com,HardwareEngineer,,1.0,Nigel Jakeem Mosley,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,5.0,SystemsEngineering,normal,5419.0,5419.0,
JPC2507,567.9192280200143,388,2.577555396711937,786.0,237.0,452.0,689.0,572.8702290076336,637.0,320.0,520.0,30.0,36.0,43.0,10.0,28.0,jayme.pamela.carroll@dtaa.com,MaterialsEngineer,,1.0,Mercedes Josephine Ayala,2009-12-01,2010-06-01,359.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,19.0,MaterialsEngineering,normal,16486.0,16486.0,
JPF1296,533.6848659003831,387,2.6020114942528734,45.0,0.0,0.0,0.0,639.8222222222222,0.0,0.0,712.0,13.0,12.0,21.0,27.0,34.0,jerome.paki.flowers@dtaa.com,MaterialsEngineer,,1.0,Castor Harper Faulkner,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,9.0,MaterialsEngineering,normal,2846.0,2846.0,
JPH1129,554.8813339107838,470,2.5413598960589,19.0,0.0,0.0,0.0,586.7368421052631,0.0,0.0,1073.0,42.0,18.0,16.0,37.0,30.0,jessica.piper.huff@dtaa.com,MechanicalEngineer,,1.0,Leo Alvin Chase,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,7.0,MechanicalEngineering,normal,2849.0,2849.0,
JPJ0227,532.2201238390093,553,3.320123839009288,213.0,0.0,0.0,0.0,619.5586854460093,0.0,0.0,1126.0,38.0,37.0,27.0,22.0,34.0,jared.price.johns@dtaa.com,Manager,Project 36,1.0,Aidan Ryder Bird,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,3.0,SoftwareManagement,4.0,WebSoftware,normal,6423.0,6423.0,
JPS2432,574.0279286268425,347,2.535298681148177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2865.0,43.0,22.0,37.0,40.0,40.0,justina.patricia.short@dtaa.com,ITAdmin,,1.0,Madison Charissa Malone,2009-12-01,2011-06-01,724.0,False,1.0,Adminstration,5.0,Security,8.0,ElectronicSecurity,normal,6773.0,6773.0,
JQS2908,530.8731988472623,206,2.586455331412104,17.0,0.0,0.0,0.0,621.6470588235294,0.0,0.0,712.0,39.0,20.0,23.0,21.0,36.0,jana.quincy.simmons@dtaa.com,Technician,,1.0,Nolan Jerome Wagner,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,3.0,FieldService,4.0,RegionalFieldService,normal,1177.0,1177.0,
JRA0522,534.3338122605364,373,2.6240421455938696,18.0,0.0,0.0,0.0,551.9444444444445,0.0,0.0,712.0,10.0,20.0,24.0,13.0,29.0,jade.rebekah.austin@dtaa.com,TechnicalWriter,Project 0,1.0,Sonia Francesca Leblanc,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,1.0,Publications,normal,2697.0,2697.0,
JRB0025,567.9549514563107,390,2.487378640776699,233.0,0.0,0.0,0.0,672.1545064377682,0.0,0.0,712.0,18.0,43.0,50.0,34.0,24.0,jeanette.ramona.blanchard@dtaa.com,HumanResourceSpecialist,Project 13,1.0,Omar Galvin Doyle,2009-12-01,2011-06-01,724.0,False,1.0,Adminstration,2.0,EmployeeRelations,0.0,0,normal,3152.0,3152.0,
JRB1080,537.7389021479713,658,2.5532219570405728,115.0,0.0,0.0,0.0,522.104347826087,0.0,0.0,998.0,41.0,42.0,22.0,22.0,25.0,jonathan.rafael.bates@dtaa.com,ComputerProgrammer,Project 35,1.0,Odette Aileen Slater,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,3.0,SoftwareManagement,5.0,DesktopSoftware,normal,3229.0,3229.0,
JRB2741,519.7142857142857,709,2.5873015873015874,135.0,0.0,0.0,0.0,551.0222222222222,0.0,0.0,988.0,31.0,35.0,19.0,16.0,28.0,jack.rafael.barrera@dtaa.com,ComputerScientist,Project 78,1.0,Aline Linda Bowen,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,20.0,SystemsEngineering,normal,4459.0,4459.0,
JRF3424,537.6685895586962,648,2.61349870204788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,41.0,32.0,19.0,42.0,32.0,juliet.ramona.flores@dtaa.com,Salesman,,1.0,Charles Ulric Lynn,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,2.0,Sales,5.0,RegionalSales,normal,4382.0,4382.0,
JRJ0919,558.6081314878893,1232,2.865916955017301,89.0,0.0,0.0,0.0,541.3820224719101,0.0,0.0,929.0,41.0,44.0,30.0,15.0,23.0,jarrod.raja.jimenez@dtaa.com,Salesman,,1.0,Florence Giselle Neal,2009-12-01,2011-05-01,723.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,1.0,RegionalSales,normal,6806.0,6806.0,
JRK2707,565.4499288087328,509,2.532510678690081,74.0,0.0,0.0,0.0,632.6621621621622,0.0,0.0,712.0,18.0,27.0,40.0,21.0,27.0,jackson.roth.klein@dtaa.com,MechanicalEngineer,,1.0,Tyler Peter Grimes,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,17.0,MechanicalEngineering,normal,3043.0,3043.0,
JRL2365,529.5086455331412,210,2.786743515850144,16.0,0.0,0.0,0.0,330.6875,0.0,0.0,712.0,33.0,22.0,23.0,24.0,38.0,jeanette.rhona.levine@dtaa.com,Technician,,1.0,Rhea Lydia Stein,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,3.0,FieldService,3.0,RegionalFieldService,normal,1272.0,1272.0,
JRM0871,524.8283261802575,52,2.540772532188841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,16.0,18.0,20.0,37.0,29.0,jenette.rachel.mack@dtaa.com,ProductionLineWorker,,1.0,August Kasimir Solis,2009-12-01,2011-02-01,720.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,2.0,AssemblyDept,normal,324.0,324.0,
JRM1303,519.3355576739752,342,2.6205910390848426,16.0,0.0,0.0,0.0,581.25,0.0,0.0,712.0,35.0,24.0,38.0,20.0,34.0,jonathan.reese.middleton@dtaa.com,MaterialsEngineer,,1.0,Castor Harper Faulkner,2009-12-01,2011-06-01,724.0,False,3.0,ResearchAndEngineering_Government_Domestic,4.0,Engineering,9.0,MaterialsEngineering,normal,2729.0,2729.0,
JRM2358,537.0184397163121,196,2.879432624113475,32.0,0.0,0.0,0.0,513.03125,0.0,0.0,712.0,44.0,37.0,22.0,22.0,29.0,jason.roth.moss@dtaa.com,Technician,,1.0,Rhea Lydia Stein,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,3.0,FieldService,3.0,RegionalFieldService,normal,1320.0,1320.0,
JRP0250,553.7664198710294,1053,2.59899689515166,75.0,0.0,0.0,0.0,618.2533333333333,0.0,0.0,712.0,36.0,42.0,20.0,32.0,31.0,jerry.reece.potts@dtaa.com,ChiefEngineer,,1.0,Jason Amery Franco,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,5.0,SystemsEngineering,normal,7849.0,7849.0,
JRR0459,540.7228537828303,750,2.840062720501764,480.0,0.0,0.0,0.0,688.20625,0.0,0.0,3298.0,30.0,39.0,21.0,32.0,27.0,jeanette.regina.russo@dtaa.com,ITAdmin,Project 13,1.0,Carl Garrett Morgan,2009-12-01,2011-06-01,724.0,False,1.0,Adminstration,5.0,Security,2.0,ElectronicSecurity,normal,7488.0,7488.0,
JRR0769,551.3123195380173,378,2.571703561116458,8622.0,2951.0,4933.0,7884.0,574.9590582231501,6099.0,3055.0,862.0,44.0,19.0,35.0,25.0,28.0,judah.reed.ratliff@dtaa.com,TechnicalWriter,Project 36,1.0,Fuller Taylor Spears,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,1.0,Publications,anomaly,91221.0,91221.0,
JRR0829,522.7593948267447,670,2.5026842362127866,60.0,0.0,0.0,0.0,559.4833333333333,0.0,0.0,643.0,12.0,34.0,39.0,42.0,30.0,julian.reed.rose@dtaa.com,MechanicalEngineer,,1.0,Oprah Gail Webb,2009-12-01,2010-12-01,365.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,6.0,TestAndEvalualtion,normal,3238.0,3238.0,
JRR2745,524.7089446284903,641,2.581637482252721,2018.0,673.0,1140.0,1813.0,567.9727452923687,802.0,402.0,1022.0,14.0,42.0,37.0,32.0,28.0,jacob.rafael.rosa@dtaa.com,ElectricalEngineer,,1.0,Aline Linda Bowen,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,20.0,SystemsEngineering,normal,15169.0,15169.0,
JRR3014,567.4670459933618,756,2.8530109056424844,629.0,0.0,0.0,0.0,630.8839427662957,0.0,0.0,991.0,35.0,34.0,20.0,23.0,30.0,john.rahim.reynolds@dtaa.com,FieldServiceEngineer,,1.0,Shaine Dorothy Woodard,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,3.0,FieldService,5.0,RegionalFieldService,normal,4202.0,4202.0,
JSB0320,531.0157116451016,782,2.587800369685767,41.0,0.0,0.0,0.0,491.6341463414634,0.0,0.0,1001.0,22.0,41.0,15.0,39.0,32.0,jane.sarah.barron@dtaa.com,Manager,Project 47,1.0,Aristotle Charles Hull,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,2.0,ManufacturingEngineering,0.0,0,normal,4471.0,4471.0,
JSB0783,522.5458033573142,534,2.532853717026379,47.0,0.0,0.0,0.0,641.4468085106383,0.0,0.0,966.0,36.0,43.0,19.0,47.0,31.0,jillian.sybill.briggs@dtaa.com,MechanicalEngineer,,1.0,Vaughan Dustin Bender,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,2.0,MechanicalEngineering,normal,4475.0,4475.0,
JSB1535,533.8189655172414,111,2.543103448275862,29.0,0.0,0.0,0.0,327.3103448275862,0.0,0.0,712.0,23.0,27.0,37.0,38.0,27.0,jemima.shelby.barker@dtaa.com,StockroomClerk,,1.0,Brianna Ann Webster,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,3.0,Stockroom,normal,425.0,425.0,
JSB2942,518.0607356715141,1039,2.564585115483319,82.0,0.0,0.0,0.0,735.2317073170732,0.0,0.0,712.0,10.0,19.0,20.0,22.0,28.0,judith.stephanie.bowman@dtaa.com,Salesman,,1.0,Tanisha Chiquita Mullins,2009-12-01,2011-06-01,724.0,False,9.0,SalesAndMarketing_Government,2.0,Sales,4.0,RegionalSales,normal,4816.0,4816.0,
JSC3976,575.2954545454545,82,2.5,12.0,0.0,0.0,0.0,707.6666666666666,0.0,0.0,366.0,41.0,39.0,22.0,39.0,33.0,jared.samson.cash@dtaa.com,StockroomClerk,,1.0,Colby Kibo Guzman,2009-12-01,2010-07-01,360.0,False,6.0,Manufacturing_Government,3.0,Assembly,13.0,Stockroom,normal,791.0,791.0,
JSG3377,549.2185185185185,519,2.52991452991453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,18.0,22.0,20.0,14.0,28.0,jacqueline.stephanie.gross@dtaa.com,Salesman,,1.0,Otto Alexander Wilkins,2009-12-01,2011-06-01,724.0,False,8.0,SalesAndMarketing_Commercial,2.0,Sales,5.0,RegionalSales,normal,4671.0,4671.0,
JSH0887,552.25,69,2.5,13.0,0.0,0.0,0.0,580.4615384615385,0.0,0.0,712.0,16.0,34.0,17.0,40.0,27.0,jenna.shellie.holman@dtaa.com,ProductionLineWorker,,1.0,Mona Jolene Frye,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,2.0,AssemblyDept,normal,279.0,279.0,
JSH1070,541.343732274532,358,2.5439591605218377,22.0,0.0,0.0,0.0,641.9545454545455,0.0,0.0,408.0,39.0,22.0,17.0,22.0,36.0,justina.stacy.hendrix@dtaa.com,Mathematician,,1.0,Victoria Winter Barker,2009-12-01,2010-10-01,363.0,False,2.0,ResearchAndEngineering_Commercial,2.0,Research,2.0,Lab,normal,2148.0,2148.0,
JSH1843,545.3473299863076,636,2.6394340483797354,68.0,0.0,0.0,0.0,630.1029411764706,0.0,0.0,1137.0,43.0,42.0,32.0,15.0,34.0,john.steven.hester@dtaa.com,ElectricalEngineer,,1.0,Cole Nicolas Knight,2009-12-01,2011-06-01,724.0,False,2.0,ResearchAndEngineering_Commercial,4.0,Engineering,13.0,ElectricalEngineering,normal,3387.0,3387.0,
JSH3019,553.4874804381847,911,2.810250391236307,2802.0,730.0,1195.0,1925.0,574.9425410421128,924.0,467.0,1250.0,30.0,35.0,19.0,37.0,29.0,jonah.steel.harper@dtaa.com,NursePractitioner,,1.0,Dustin Walter Cole,2009-12-01,2011-06-01,724.0,False,1.0,Adminstration,4.0,Safety,5.0,Medical,normal,17669.0,17669.0,
JSJ2743,528.8230842005677,733,2.5789971617786187,78.0,0.0,0.0,0.0,527.0128205128206,0.0,0.0,992.0,18.0,25.0,42.0,23.0,33.0,jael.selma.james@dtaa.com,ElectricalEngineer,,1.0,Aline Linda Bowen,2009-12-01,2011-06-01,724.0,False,4.0,ResearchAndEngineering_Government_Foreign,4.0,Engineering,20.0,SystemsEngineering,normal,4744.0,4744.0,
JSM3334,518.9090909090909,90,2.5974025974025974,16.0,0.0,0.0,0.0,386.0625,0.0,0.0,712.0,46.0,33.0,15.0,44.0,32.0,jane.scarlett.mccall@dtaa.com,ProductionLineWorker,,1.0,Ira Austin Avery,2009-12-01,2011-06-01,724.0,False,6.0,Manufacturing_Government,3.0,Assembly,10.0,AssemblyDept,normal,846.0,846.0,
JSM3633,572.2468085106383,58,2.634042553191489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,19.0,38.0,23.0,39.0,29.0,jena.sheila.macdonald@dtaa.com,ProductionLineWorker,,1.0,Brynne Camille Whitfield,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,12.0,AssemblyDept,normal,852.0,852.0,
JSM3931,598.4035087719299,62,2.6359649122807016,7620.0,2595.0,4313.0,6908.0,586.8401574803149,5642.0,2827.0,712.0,34.0,34.0,15.0,47.0,32.0,jameson.simon.mcleod@dtaa.com,ProductionLineWorker,,1.0,Keegan Noah Riggs,2009-12-01,2011-06-01,724.0,False,5.0,Manufacturing_Commercial,3.0,Assembly,14.0,AssemblyDept,anomaly,81784.0,81784.0,
